tweet,channel,apple,tesla,google,meta,input_ids,attention_mask,sentiment
The slump in startup investment by big companies has arrived  https://t.co/ZwpNo1XT60,bloomberg,0,0,0,0,"[    0   133 13254    11  9143   915    30   380   451    34  2035  1437
  1205   640    90     4   876    73  1301 12251  3084   134 29070  2466
     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0
Micron says it will use “anticipated” government grants and credits to help it invest $40 billion by the end of the decade to build out US semiconductor manufacturing capacity  https://t.co/7Srdi1DovW,bloomberg,0,0,0,0,"[    0 31371  2839   161    24    40   304    44    48 19874    17    46
   168  7752     8  7751     7   244    24  3754    68  1749   325    30
     5   253     9     5  2202     7  1119    66   382 15115 13017  3021
  2148  1437  1205   640    90     4   876    73   406   104  2586   118
   134   495  1417   771     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Russia successfully launches an Iranian imaging satellite as the countries deepen strategic ties amid the war in Ukraine and uncertainty over the fate of the Iranian nuclear deal  https://t.co/NKD5bc5pHw,bloomberg,0,0,0,0,"[    0 15685  5116 10158    41  5051 16508  7595    25     5   749 23176
  3461  3405  2876     5   997    11  4174     8  4983    81     5  7658
     9     5  5051  1748   432  1437  1205   640    90     4   876    73
 39933   495   245 23219   245   642   725   605     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",1
"Chinese e-commerce giant Alibaba Group let go of 9,241 employees in the three months to June, according to the company’s latest filing  https://t.co/6EZf5N9YmD",bloomberg,0,0,0,0,"[    0 24727   364    12  8342  3065 13672   826   905   213     9   361
     6 31576  1321    11     5   130   377     7   502     6   309     7
     5   138    17    27    29   665  3386  1437  1205   640    90     4
   876    73   401   717  1301   506   245   487   466   975   119   495
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]",1
Bad timing  https://t.co/YfzbWVQlMV,bloomberg,0,0,0,0,"[    0 26954  5801  1437  1205   640    90     4   876    73   975   506
 19831   771   846  1864   462   448   846     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0
"On our latest podcast: @emilychangtv breaks down why fewer people are buying PCs and gaming consoles and if the government's CHIPS Act can revive the industry slump. Plus, a look at Apple's two-year purchasing slowdown despite its $179 billion war chest  https://t.co/pveQiemNeW",bloomberg,1,0,0,0,"[    0  4148    84   665  8591    35   787   991  5846   611  1097 18724
  6383   159   596  4163    82    32  2159 21535     8  6548 25552     8
   114     5   168    18  3858 33792  1783    64 13096     5   539 13254
     4  4642     6    10   356    23  1257    18    80    12   180  4906
  9831  1135    63    68 26340   325   997  7050  1437  1205   640    90
     4   876    73   642   548  1864  9173 14563   771     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"ICYMI: The world's smartphone market is having a year to forget, largely because sales in China have cratered. Listen back to our @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov    https://t.co/8PMDMHglgr",bloomberg,0,0,0,0,"[    0  2371   975  7539    35    20   232    18  4368   210    16   519
    10    76     7  4309     6  2743   142   647    11   436    33 37656
  2050     4 13041   124     7    84   787 22838 12582 11667    13     5
   141     8     5   596     9   436    18 21085 11522  4368    76  1437
  8103 12736    27 12605  1039  2538  2160  7372  5334   787 25607  1409
   605 47157  1439 24309   787 41350  7842  1469  1417  1437  1437  1437
  1205   640    90     4   876    73   398  5683 25652   725  7210  6504
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",0
"🚨LIVE NOW: The world's smartphone market is having a year to forget, largely because sales in China have cratered. Join us on @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov    https://t.co/oyDkCCMClH",bloomberg,0,0,0,0,"[    0  6569 15113 11423   574 10002 14279    35    20   232    18  4368
   210    16   519    10    76     7  4309     6  2743   142   647    11
   436    33 37656  2050     4 10287   201    15   787 22838 12582 11667
    13     5   141     8     5   596     9   436    18 21085 11522  4368
    76  1437  8103 12736    27 12605  1039  2538  2160  7372  5334   787
 25607  1409   605 47157  1439 24309   787 41350  7842  1469  1417  1437
  1437  1437  1205   640    90     4   876    73  2160   495   330  3376
   448 11428   725     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"🚨In 30 minutes: The world's smartphone market is having a year to forget, largely because sales in China have cratered. Join us on @TwitterSpaces for the how and the why of China's uniquely awful smartphone year  🎙️@gaoyuan86 @debbywuintaipei @vladsavov    https://t.co/oyDkCD4ddf",bloomberg,0,0,0,0,"[    0  6569 15113 11423  1121   389   728    35    20   232    18  4368
   210    16   519    10    76     7  4309     6  2743   142   647    11
   436    33 37656  2050     4 10287   201    15   787 22838 12582 11667
    13     5   141     8     5   596     9   436    18 21085 11522  4368
    76  1437  8103 12736    27 12605  1039  2538  2160  7372  5334   787
 25607  1409   605 47157  1439 24309   787 41350  7842  1469  1417  1437
  1437  1437  1205   640    90     4   876    73  2160   495   330 11579
   306 16134   506     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"EXCLUSIVE: China's top leadership is growing frustrated with the domestic semiconductor industry, plagued by corruption and unable to compete with the US  https://t.co/uYA4NjLfac",bloomberg,0,0,0,0,"[    0  6725 22065 10002    35   436    18   299  1673    16  1197  8164
    19     5  1897 15115 13017   539     6 16145    30  3198     8  3276
     7  3511    19     5   382  1437  1205   640    90     4   876    73
   257 35205   306   487   267   574 33492     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]",0
"Chicago’s airports, libraries and water-purification plants will soon be running on 100% clean energy thanks to a deal announced by Mayor Lori Lightfoot to shift all city-wide operations to renewable sources by 2025  https://t.co/LKvBFqldLc",bloomberg,0,0,0,0,"[    0 21897    17    27    29  9651     6 18146     8   514    12  7748
  5000  3451    40  1010    28   878    15   727   207  2382  1007  2446
     7    10   432   585    30  3129 22421  5737  2917     7  3294    70
   343    12  6445  1414     7  8741  1715    30 10380  1437  1205   640
    90     4   876    73   574   530   705 21265  1343  4779   574   438
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",2
Coinbase and Robinhood slashing their headcount – what mistake did they make when they were scaling?  https://t.co/sdxs3gax8J President Brett Harrison says “sometimes headcount growth can get in the way of company growth”  https://t.co/sk7Wj7WvSR  https://t.co/VbvbUloJUX,bloomberg,0,0,0,0,"[    0 17339 11070     8  8472  8489 24682    49   471 11432   126    99
  5021   222    51   146    77    51    58 22187   116  1437  1205   640
    90     4   876    73 28045 43026   246   571  3631   398   863   270
  7151  7287   161    44    48 36368   471 11432   434    64   120    11
     5   169     9   138   434    17    46  1437  1205   640    90     4
   876    73  7771   406   771   267   406   771   705 17973  1437  1205
   640    90     4   876    73   846   428   705   428   791  4082   863
 29150     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]",0
"How the ""digital evidence"" of women is already being used against them in anti-abortion states: 💻browsing history 💳online purchase history 📱text messages Center for Democracy and Technology's Alexandra Givens speaks to @emilychangtv  https://t.co/iTkYUBB9pC  https://t.co/24YzRs9E28",bloomberg,0,0,0,0,"[    0  6179     5    22 29563  1283   113     9   390    16   416   145
   341   136   106    11  1475    12 27275   982    35  8103 10659  2023
   428 13415   154   750  8103 10659 15264 20412  2229   750  8103  9085
 15389 29015  3731   824    13 17639     8  3777    18 17711   272  1879
  1290  4922     7   787   991  5846   611  1097 18724  1437  1205   640
    90     4   876    73   118   565   330   975 12027   387   466   642
   347  1437  1205   640    90     4   876    73  1978   975   329 18591
   466   717  2517     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Marathon Digital’s second-quarter loss widened as the price of Bitcoin tumbled and costs related to the exit of a Montana facility climbed  https://t.co/WZWI5vrToU,bloomberg,0,0,0,0,"[    0 10169 23357  6282    17    27    29   200    12  4409   872 23398
    25     5   425     9  8518   326 10434     8  1042  1330     7     5
  4205     9    10  8920  2122  7334  1437  1205   640    90     4   876
    73   771  1301 29674   245 37032  3972   791     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",0
Take-Two Interactive missed analysts’ estimates for annual profit after incorporating results from its purchase of mobile-game maker Zynga earlier this year. The shares fell in extended trading  https://t.co/PuPuYZAIgO,bloomberg,0,0,0,0,"[    0 21031    12  9058 21901  2039  1066    17    27  2785    13  1013
  1963    71 22690   775    31    63  2229     9  1830    12  2670  4403
 30064  2590   102   656    42    76     4    20   327  1064    11  3112
  1446  1437  1205   640    90     4   876    73   510   257   510   257
   975  1301 15238   571   673     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"Michael Novogratz, the billionaire who founded crypto financial services firm Galaxy Digital, said he expects Bitcoin to stay within its recent price range, and that there haven’t been significant inflows of institutional capital into the space  https://t.co/E0IVW70FUs",bloomberg,0,0,0,0,"[    0 14009  1442  2154  6528   329     6     5  9479    54  4790 21416
   613   518   933  5325  6282     6    26    37  3352  8518     7  1095
   624    63   485   425  1186     6     8    14    89  2220    17    27
    90    57  1233 11411  2176     9  4107   812    88     5   980  1437
  1205   640    90     4   876    73   717   288  6372   771  3083   597
 16419     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Cathie Wood said Ark Investment Management’s sale of some of its Coinbase holdings last month came after what the firm viewed as regulatory “uncertainty” in the cryptocurrency world  https://t.co/DUVQFhnk92,bloomberg,0,0,0,0,"[    0 44378   324  3132    26 19365  2830  1753    17    27    29  1392
     9   103     9    63 32544  4582    94   353   376    71    99     5
   933  5915    25  4099    44    48 23735 23801  2553    17    46    11
     5 11196   232  1437  1205   640    90     4   876    73   495 31812
  1864   597 10245   330  6617     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"A group of private credit lenders led by Blue Owl is providing $2.5 billion of debt to help fund Vista Equity Partners' buyout of Avalara, the latest in a string of software deals financed away from banks  https://t.co/XFS0LamzsT",bloomberg,0,0,0,0,"[    0   250   333     9   940  1361  8379   669    30  2692 40317    16
  1976    68   176     4   245   325     9  1126     7   244  1391 13737
 11462  4598   108   907   995     9 41451  1742     6     5   665    11
    10  6755     9  2257  2656 20959   409    31  1520  1437  1205   640
    90     4   876    73  1000  7881   288   574   424   329    29   565
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"In a chat with a Wall Street Journal reporter, Meta's bot claimed that Donald Trump was still president and “always will be”  https://t.co/44h3dfpeNd",bloomberg,0,0,0,1,"[    0  1121    10  7359    19    10  2298   852  3642  4439     6 37622
    18 14084  1695    14   807   140    21   202   394     8    44    48
 30035    40    28    17    46  1437  1205   640    90     4   876    73
  3305   298   246 36807  2379   487   417     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]",1
"The US Treasury banned Tornado Cash, a popular cryptocurrency service that allows users to mask their transactions, from doing business with Americans. North Korean hackers relied on the mixer to launder illicit gains  https://t.co/GyNvhtJLNP",bloomberg,0,0,0,0,"[    0   133   382  4732  4968 41293  7871     6    10  1406 11196   544
    14  2386  1434     7 11445    49  5538     6    31   608   265    19
  1791     4   369  2238 11344 12767    15     5 36405     7   784 39686
 16108  3077  1437  1205   640    90     4   876    73 41532   487   705
  6083   863   574 10949     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
Twilio says employee and customer accounts were hacked in a text-based scheme  https://t.co/zE2xrMzLWg,bloomberg,0,0,0,0,"[    0 23638   718  1020   161  3200     8  2111  2349    58 16341    11
    10  2788    12   805  3552  1437  1205   640    90     4   876    73
   329   717   176  1178   338   448   329   574   771   571     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0
"Starting on Aug. 9, commercial buildings in Spain will have to keep summer air conditioning above 80 degrees (27 degrees Celsius) and winter heating below 66 degrees Fahrenheit (19 degrees Celsius)  https://t.co/b0p7uqZL1u",bloomberg,0,0,0,0,"[    0 39777    15  2049     4   361     6  1861  3413    11  2809    40
    33     7   489  1035   935 15053  1065  1812  4176    36  2518  4176
 15807    43     8  2608 11545   874  5138  4176 24847    36  1646  4176
 15807    43  1437  1205   640    90     4   876    73   428   288   642
   406   257  1343  1301   574   134   257     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
City officials are finding that digital simulations and online tools can help ease contentious public debates over housing and development issues in the real world (via @citylab)  https://t.co/6WwWkuZ0PD,bloomberg,0,0,0,0,"[    0 15075   503    32  2609    14  1778 31016     8   804  3270    64
   244  5136 14883   285 14759    81  2004     8   709   743    11     5
   588   232    36 11409   787 14853 31479    43  1437  1205   640    90
     4   876    73   401   771   605   771  8644  1301   288  6153     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",2
"Nuclear fusion has long held promise as a game changer for clean energy.  Now, companies including Google are lining up to finance efforts to make that promise a reality  https://t.co/NxS6SRlQwh",bloomberg,0,0,1,0,"[    0   487 13886 24904    34   251   547  4198    25    10   177 24622
   254    13  2382  1007     4  1437   978     6   451   217  1204    32
 14187    62     7  2879  1170     7   146    14  4198    10  2015  1437
  1205   640    90     4   876    73   487  1178   104   401 17973   462
  1864 11613     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",2
"SoftBank says it will buy back up to 400 billion yen of its own shares, seeking to give its stock support after it reported a record 3.16 trillion yen ($23.4 billion) net loss  https://t.co/Jsep0KTPBG",bloomberg,0,0,0,0,"[    0 38805 13532   161    24    40   907   124    62     7  3675   325
  4796     9    63   308   327     6  1818     7   492    63   388   323
    71    24   431    10   638   155     4  1549  4700  4796  1358  1922
     4   306   325    43  1161   872  1437  1205   640    90     4   876
    73   863  1090   642   288   530 15993 33887     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"India seeks to restrict Chinese smartphone makers from selling devices cheaper than 12,000 rupees ($150) to kickstart its faltering domestic industry, dealing a blow to brands including Xiaomi, sources say  https://t.co/HxzinZylE0",bloomberg,0,0,0,0,"[    0 11015  6330     7 14058  1111  4368  6644    31  2183  2110  7246
    87   316     6   151  6365  9495  1358  6115    43     7  3151 13124
    63 14848 14322  1897   539     6  4098    10  4627     7  3595   217
 16113     6  1715   224  1437  1205   640    90     4   876    73   725
  1178 28973  1301  4360   717   288     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
